"grp","wbeing","cohes","lead","hrs"
"87",4,3,2.9090909091,12
"87",2.5,2,1.3636363636,9
"87",3.6111111111,2.625,1.7272727273,12
"87",1.5555555556,3.375,1.5454545455,14
"87",3.7777777778,3,3,11
"87",1.6666666667,3.1428571429,1.1818181818,13
"87",3.4444444444,2,3.8333333333,10
"87",1.5555555556,3.1428571429,2.8181818182,10
"87",3.6666666667,2.125,2.5454545455,9
"87",2.3888888889,2.625,1.8181818182,16
"87",2.4444444444,2.625,3,9
"87",3.7777777778,3.5,2.7272727273,14
"87",3.0555555556,3.375,2.4545454545,10
"87",2.9411764706,3.875,2.9090909091,9
"87",3.1111111111,3.75,2.8181818182,9
"87",2.9444444444,3.75,1.9090909091,9
"87",3.3888888889,4.125,3.1818181818,6
"87",0.7777777778,1.5,2,12
"87",2.7777777778,2,2.2727272727,12
"87",3.5294117647,2.625,2.6363636364,12
"87",3,3.25,2.1818181818,8
"87",2.7777777778,2.5,2.6666666667,8
"87",2.1666666667,2.5,1.9090909091,9
"87",3.2777777778,3.5,1.9090909091,12
"87",4.1666666667,2.5,2.1666666667,13
"87",3,4,3.6363636364,12
"87",2.9444444444,3.5,2.1666666667,11
"87",3.3333333333,3.25,2.2727272727,9
"87",2.6666666667,2.875,3.0909090909,9
"87",2.6666666667,3.125,2.2727272727,9
"87",3.1111111111,3,2.5454545455,9
"87",2.8888888889,2.875,2.0909090909,12
"87",3.7777777778,4,4,7
"87",1.3333333333,2,2.8181818182,10
"87",3.9444444444,2,2.6666666667,11
"87",1.9444444444,3.75,2.2727272727,12
"87",3.7777777778,2,1.5454545455,10
"87",2.8333333333,3,4,7
"87",2.9444444444,3.625,2.6363636364,11
"87",1.8333333333,4,1.8181818182,10
"87",4.8333333333,4.75,4,5
"87",2.6666666667,3.25,2.8,6
"87",2.2777777778,3.75,2.7272727273,9
"87",4.1666666667,3.5,3.7272727273,12
"87",2.7777777778,2.5,1.7272727273,10
"87",1.8333333333,2.5,1.1666666667,10
"87",3,1,2,9
"87",2,2.25,2,10
"87",3.8333333333,3.5714285714,3,10
"87",3.1111111111,3.5,3.4,9
"87",2.8888888889,2.75,3.1818181818,11
"87",1.9444444444,2.75,2.4545454545,5
"87",2.8888888889,2.375,2.4545454545,10
"87",3.3888888889,3.875,3.3636363636,12
"87",1.9444444444,2,2.5,11
"87",3.7777777778,3.375,3.0909090909,11
"87",3.1111111111,3,3.0909090909,12
"87",2.3333333333,2.875,2.3636363636,12
"87",3.8888888889,3.2857142857,3.7,11
"87",3.5555555556,3,2.8181818182,12
"87",3.5555555556,3.75,2.3,7
"87",3.6666666667,2.5,3.8333333333,8
"87",4.1111111111,2.375,1.9090909091,8
"87",4.3333333333,5,4.6363636364,14
"87",1.9230769231,1.375,1.3636363636,10
"87",2.0555555556,1.5,2.6363636364,8
"87",2.2222222222,2.25,3.4545454545,10
"87",3.5555555556,3.25,2,10
"87",2.1111111111,2.875,1.3636363636,11
"87",4.1666666667,2.25,2.1818181818,12
"87",3.2777777778,2.5,3.1818181818,11
"87",2.1111111111,2.125,1.2727272727,15
"87",3.8888888889,1,1.6666666667,10
"87",3.5555555556,4,2.2727272727,11
"87",2.6111111111,2.25,2.1818181818,16
"87",3.8888888889,3,3.8181818182,9
"87",3.4444444444,4.5,3.8333333333,12
"87",3.6111111111,2.25,3.3636363636,9
"87",1.6111111111,3,3,12
"87",1.8888888889,2,2,14
"87",3.1111111111,3.25,2.7272727273,14
"87",2.3333333333,3,3.3333333333,10
"87",3,2.875,3.0909090909,9
"87",3.5555555556,2.25,2.5454545455,11
"87",2.5,2.8571428571,2.8181818182,12
"87",1.5555555556,1.75,1.8181818182,10
"87",3.8333333333,3,2.8333333333,11
"87",3.8888888889,4,3.1666666667,16
"87",1.3333333333,1,2.5,11
"87",2,4.375,3.3636363636,10
"87",3,2,3.1666666667,6
"87",3.6111111111,3.125,2.3636363636,10
"87",3.2777777778,4.5,2.8181818182,10
"87",2.3333333333,4.5,2.1818181818,11
"87",2.6666666667,4.25,1.9090909091,11
"87",2.5,3.5,2.4545454545,11
"87",1.7222222222,3.25,2.5454545455,11
"87",3.0588235294,2.5,2.3636363636,10
"87",3.2222222222,3.875,1.4545454545,12
"87",4.1666666667,3.875,3.7272727273,8
"87",3.7222222222,2.75,3.5454545455,11
"87",3.9444444444,2,2.5,11
"87",3.5555555556,1,3.1666666667,8
"87",0.9444444444,2,2.3333333333,11
"87",1.7777777778,1.25,1.9090909091,12
"87",3.3333333333,2,3,8
"87",3.3888888889,2,2.6666666667,12
"87",2.6666666667,3.25,2.2727272727,9
"87",3.3333333333,3.75,3.7272727273,9
"87",3.0555555556,2.8571428571,3.1818181818,8
"87",3.5,4,3,12
"87",1.3333333333,4,3.5454545455,8
"87",4.0555555556,2.75,3,10
"87",2.3333333333,1.75,2.3636363636,12
"87",2.6666666667,3.125,3.1818181818,9
"87",3.4444444444,4.125,3.0909090909,8
"87",4.0555555556,2.375,1,10
"87",3.8333333333,1,3.3333333333,8
"87",3.8333333333,4.25,4.2727272727,9
"87",2.1666666667,2.125,2.0909090909,8
"87",2,1.5,1.6363636364,11
"87",3.0555555556,2.625,2.9090909091,10
"87",3.4444444444,3.625,2,8
"87",1.8333333333,4,3.3333333333,11
"87",3.2222222222,2.625,2.1818181818,12
"87",2.5555555556,3.5,2.2727272727,9
"87",4.4444444444,1,3,6
"87",2.5555555556,4.75,3.3636363636,12
"87",2.4444444444,3,3.8333333333,11
"88",2.6111111111,1.5714285714,1.6363636364,12
"88",3.6153846154,2.25,3.6363636364,9
"88",1.2222222222,1.625,1.7272727273,14
"88",1.3333333333,2.125,2.8181818182,12
"88",3.7222222222,5,4.4,10
"88",4.1666666667,3.625,4,10
"88",3.6111111111,2.875,3.6363636364,10
"88",4.2222222222,4,2.8333333333,9
"88",3.3888888889,4.875,4.2727272727,10
"88",2.9444444444,4.125,3.5454545455,8
"88",2.9444444444,1.5,2.8333333333,10
"88",2.7777777778,3.25,2.7272727273,10
"88",3.6666666667,4.25,3.3636363636,10
"88",1.7222222222,3.75,1.7272727273,8
"88",2.4444444444,3,2.8333333333,11
"88",3.5,3.875,4,10
"88",3.8888888889,3.5,4.3333333333,12
"88",2.5,1.375,2.6363636364,13
"88",1.0555555556,1.875,2.3636363636,12
"88",2.8235294118,3,3,13
"88",2.3333333333,4,3.4545454545,10
"88",1.6666666667,1.625,2.0909090909,11
"88",3.6111111111,3.25,2.7272727273,12
"88",3.2222222222,3.25,3,10
"88",4.1666666667,2.875,2.8181818182,11
"88",3.4444444444,4,2.4,10
"88",1.4444444444,2.25,2.9090909091,8
"88",0,1,1,24
"88",3.5,1.25,2.5454545455,11
"88",1.2222222222,2,1.5,18
"88",1.8333333333,3,3.1818181818,10
"88",2,2.875,2.9090909091,12
"88",2.2777777778,1.875,1.0909090909,8
"88",0.2222222222,2.25,1.0909090909,9
"88",3,3.25,3.4444444444,9
"88",1.3333333333,1,2,12
"88",3.3888888889,2.5,2.9090909091,10
"88",2.8888888889,2.875,3.7272727273,9
"88",2.6111111111,2.875,3.1818181818,11
"88",2.7222222222,2.625,3.0909090909,12
"88",4.5555555556,2.75,4,9
"88",1.3333333333,1.5,2.8333333333,10
"88",1,2.5,1.2727272727,9
"88",3.6666666667,3.5,2.8181818182,9
"88",3.1666666667,2.375,3.2727272727,8
"88",2.75,1.5,2,10
"88",4.8888888889,4.875,4.3636363636,12
"88",3.0555555556,1.375,2.9090909091,12
"88",2.1111111111,4,3.8181818182,8
"88",3.2222222222,2.875,1.9090909091,15
"88",2.8888888889,2.5,3,13
"88",3.3888888889,3,2.5454545455,11
"88",2.1111111111,3,2.2727272727,12
"88",4.1666666667,2.5,3.1818181818,11
"88",1.0555555556,2,2.7272727273,10
"88",1.8333333333,3,2.6666666667,14
"88",4.1666666667,2.5,4,11
"88",2.7222222222,4.125,4,11
"88",2.5,3.5,3.3333333333,10
"88",3.3333333333,3,2.6666666667,8
"88",1.6666666667,2.125,1.6363636364,9
"88",3.4444444444,3.25,3.5454545455,11
"88",1.9444444444,3.75,2.3636363636,8
"88",3.6111111111,3.625,3.4545454545,10
"88",3.6666666667,3,3,10
"88",2.3333333333,3.125,2.0909090909,11
"88",1.7222222222,2.125,2.6363636364,15
"88",2.1666666667,3,2.5,12
"88",2.1111111111,3.75,3.6363636364,12
"88",2.1666666667,1,1.3636363636,12
"88",3.2777777778,2.75,4.3636363636,13
"88",2.0555555556,1.75,3.1818181818,10
"88",3.1666666667,2.5,3.3636363636,12
"88",3.0555555556,1.5,1.3333333333,9
"88",3.3888888889,2.625,3,11
"88",4.1111111111,3,3,11
"88",3.5,2.625,4.1818181818,11
"88",2.0555555556,3.875,3,11
"88",2.9444444444,3.75,3.3636363636,11
"88",3.7222222222,2.375,2.3636363636,9
"88",2.4444444444,3.125,3,10
"89",4.8888888889,2,3,11
"89",4.3888888889,4.25,3.4545454545,8
"89",3.6666666667,2.75,3.3636363636,8
"89",3.6111111111,3.25,2.3636363636,9
"89",1.2222222222,1.875,2.4545454545,10
"89",3.7777777778,2.75,3.1818181818,6
"89",1.7222222222,3.75,1.8,10
"89",4,4.625,3.1818181818,12
"89",4.2777777778,4,3.2727272727,12
"89",3.0555555556,3.125,2.5454545455,7
"89",3.5882352941,3.375,3.0909090909,10
"89",1.2222222222,1,2.6666666667,16
"89",1.2222222222,3,3,12
"89",3.5,3.625,3.6363636364,12
"89",2.2777777778,1,1.6666666667,13
"89",2.0555555556,3,2.3636363636,11
"89",1.5,3.125,1.9090909091,12
"89",2.5,3,3,12
"89",2.8333333333,2.5,2.8181818182,13
"89",1.6666666667,3.25,2.6363636364,12
"89",2.6111111111,4.25,3.1818181818,18
"89",4.3888888889,3.75,3.7777777778,12
"89",2.6666666667,3.25,4,15
"89",2.1111111111,1,2.5,14
"89",1.6666666667,2.25,2.6363636364,9
"89",2.6111111111,2,3.3333333333,14
"89",3.8333333333,2,3.6666666667,13
"89",3.1666666667,3,3.3333333333,12
"89",1.6666666667,2.375,2.7272727273,12
"89",1.3888888889,2,2.5,14
"89",1.4444444444,2.875,2.7272727273,13
"89",3.0555555556,2.875,2.7272727273,8
"89",1.9444444444,2.125,2.5454545455,6
"89",2.7222222222,3,3.5454545455,8
"89",2.9444444444,3.5,2.2727272727,12
"89",1.3888888889,1.75,1.4545454545,13
"89",1.9444444444,3.375,3,12
"89",1.6111111111,2.5,2.5454545455,12
"89",4.5555555556,3.5,4.6666666667,17
"89",3.2222222222,4.25,3.5454545455,11
"89",2.1666666667,4,3.3333333333,1
"89",4.2222222222,3,3.3333333333,12
"89",2.1666666667,3.25,3.4545454545,15
"89",1.8333333333,3.5,3,12
"89",3.9444444444,1.5,3.3333333333,12
"89",1.8333333333,3,2.1818181818,12
"89",3.2222222222,3,3.8333333333,12
"89",3.5555555556,4,3.9090909091,12
"89",1.8888888889,2.75,3.2727272727,12
"89",3.2777777778,3,3.6363636364,14
"89",0.2222222222,1.75,2.0909090909,12
"89",2.6111111111,3.5,3.1111111111,15
"89",3.8333333333,3.5,3.1818181818,12
"89",4.8888888889,3.125,1.3636363636,12
"89",3.7222222222,4.5,4.0909090909,12
"89",4.1111111111,3.75,3.6363636364,10
"89",3.2222222222,3,3,12
"89",2.0555555556,3.5,2.9090909091,12
"89",3.5,3.75,3.1818181818,12
"89",3.4444444444,4.375,3.1818181818,13
"89",1.6111111111,1.75,2.5454545455,12
"89",0.7777777778,3.875,1.3636363636,17
"89",2.4444444444,3.875,2.0909090909,11
"89",1.7222222222,2.625,2.1818181818,13
"89",2.5,3.125,2,10
"89",2.1111111111,3.125,3.1818181818,13
"89",3.7222222222,4.25,4.5454545455,14
"89",2.8333333333,4.5,3.4545454545,12
"89",2.7222222222,3.75,3.0909090909,12
"89",4.8888888889,4.625,4.3636363636,12
"89",4.5555555556,5,4.7272727273,12
"89",3.8333333333,3.625,4.0909090909,12
"89",2.5,2.75,3.2727272727,12
"89",2.8333333333,5,4.0909090909,12
"89",2.8333333333,5,3.9090909091,12
"89",3.5,4.25,3.5454545455,12
"89",1.4444444444,2.375,2.6363636364,11
"89",2.5555555556,1,2.3333333333,12
"89",3.5555555556,3.5,4.1818181818,12
"89",3.1666666667,3.75,3.7272727273,12
"89",2.6111111111,4,3.9090909091,11
"89",3.1666666667,3.25,3.1818181818,10
"89",3.1111111111,2,3.5,13
"89",3.2777777778,3.375,3.2727272727,11
"89",3.2222222222,3.5,4.1818181818,14
"89",2.7222222222,3.125,3.2727272727,12
"89",1.7222222222,2.625,3.5454545455,12
"89",2.8333333333,2,1.7272727273,12
"89",3.1111111111,4,3.8181818182,14
"89",2.3888888889,2.25,2.3636363636,12
"89",4.2777777778,4.25,4.1818181818,8
"89",2.0555555556,3,3.4545454545,10
"89",4.1666666667,2.5,3.2727272727,8
"89",3.6666666667,2.75,3.8181818182,11
"89",4,2.375,3.1818181818,11
"89",3.1666666667,3,3.6666666667,10
"89",2.9444444444,3.5,3.3636363636,10
"89",0.9444444444,2.875,2.8181818182,10
"89",4.1111111111,2.75,3.1818181818,12
"89",2.9444444444,3.5,3.1818181818,9
"89",2.5,3,2.3333333333,13
"89",2.6111111111,2.875,3.2727272727,8
"89",3.1666666667,2.75,3.3636363636,8
"89",0.7222222222,3.25,2.4545454545,12
"89",2.6111111111,3.125,3.1818181818,12
"89",4.4444444444,3.375,2.7272727273,10
"90",3.3888888889,2.75,2.6363636364,13
"90",1.8333333333,2.875,3,11
"90",1.5555555556,2.625,2.5454545455,12
"90",3.0555555556,1.75,2,11
"90",2.0555555556,1.125,2.0909090909,12
"90",2.1111111111,2.5,2.3636363636,12
"90",3.9444444444,3.5,4,8
"90",2.7222222222,3.125,2.6363636364,9
"90",2.2777777778,1.875,2.5454545455,10
"90",4.5555555556,4.25,4.4545454545,12
"90",2.7777777778,4,3.9090909091,8
"90",3.3888888889,2.875,3.2727272727,10
"90",2.6666666667,2.7142857143,3.3636363636,9
"90",3.5555555556,3.375,2.6363636364,10
"90",1.5555555556,3.625,3.6363636364,10
"90",4,3,3,8
"90",1.1111111111,3,3.1818181818,12
"90",3.7222222222,2.375,1.9090909091,7
"90",3.3333333333,1,3.1666666667,15
"90",2.8888888889,4,2.5,15
"90",2.8333333333,3.75,4.3636363636,11
"90",3.9444444444,3,3.8333333333,12
"90",3.3888888889,1.75,1.5454545455,16
"90",0.8888888889,2.875,2.2727272727,15
"90",2.5555555556,3.5,1.9090909091,11
"90",2.8888888889,3.875,3.6363636364,14
"90",4.7222222222,4.5,3.2727272727,10
"90",2.9444444444,4,3.6363636364,9
"90",3.6111111111,3,3.6666666667,12
"90",2.2222222222,3,3.8333333333,14
"90",4.2222222222,1,4.3333333333,16
"90",3.7222222222,2,2.3333333333,10
"90",2.7777777778,3.5,4,13
"90",2.7777777778,2.75,4,12
"90",1.9444444444,3.375,3.2727272727,12
"90",1.2222222222,5,2.1666666667,13
"90",2.6666666667,4.625,3.2727272727,10
"90",2.1666666667,3.375,3,13
"90",2.7058823529,3,3,7
"90",4.3333333333,3.25,2.0909090909,12
"90",3.5294117647,3.5,3.1818181818,10
"90",2.5555555556,3.875,2.5454545455,11
"90",3.6923076923,4,2.6666666667,12
"90",3.2222222222,3.375,2.9090909091,6
"90",3.1111111111,3,3.5454545455,10
"90",2.9444444444,3.5,3,9
"90",2.8333333333,3.875,3.0909090909,14
"90",2.8333333333,2.625,3,12
"90",2.6666666667,3.375,3.5454545455,11
"90",3.5555555556,3.125,3.1818181818,12
"90",3.0555555556,4,4.6666666667,10
"90",3.7222222222,3.75,2.3636363636,11
"90",2.7777777778,3.625,2.4545454545,12
"90",1.7222222222,2.875,2.9090909091,8
"90",0.7222222222,3.125,2.3636363636,10
"90",3.5,4,3.3333333333,12
"90",3.7777777778,3.625,1.8181818182,14
"90",2.6111111111,3.75,3.2727272727,12
"90",3,3.5,3.5,13
"90",2.7222222222,3.625,3.0909090909,10
"90",2.3333333333,2.875,2.2727272727,10
"90",2.3888888889,2,2.6666666667,10
"90",3.1111111111,3,3.6666666667,6
"90",3.2777777778,4,2.4545454545,9
"90",4.2777777778,4,4.5,12
"90",2.6111111111,1,2.5,12
"90",3.7222222222,2.375,2.1818181818,14
"90",3.7222222222,3.2857142857,2.0909090909,14
"90",0.9444444444,3.125,1.5454545455,11
"90",2.7777777778,2.25,1.8181818182,11
"90",1.6666666667,1.5,3.1666666667,16
"90",2.6111111111,2,2,11
"90",4.3333333333,3,3,10
"90",3.5,2.875,1.0909090909,13
"90",2.0555555556,3.1666666667,2.8333333333,11
"90",3.2777777778,5,4,11
"90",3.6470588235,4,3.9090909091,12
"90",3.8333333333,3.625,3.5454545455,8
"90",2.5625,4.625,3.8181818182,14
"90",4.2777777778,1.5,3,12
"90",2.7777777778,2,4.1666666667,10
"90",3.0555555556,3.875,3.0909090909,8
"90",1.4444444444,3.25,2.2727272727,12
"90",2.8333333333,3.125,3.1818181818,10
"90",2.3333333333,3.25,2.3636363636,14
"90",3.7222222222,3.5,3.7272727273,9
"90",2.4705882353,3.625,3.6363636364,9
"90",2.5,2.75,2.0909090909,11
"90",2.6111111111,3,3.1666666667,12
"90",2.7222222222,4.1428571429,4.0909090909,9
"90",3,4,3.1818181818,9
"90",3.7222222222,4,3.6666666667,14
"90",2.4705882353,2.5,3.3333333333,12
"90",2.125,3.625,3.2727272727,12
"90",2.3333333333,2.6666666667,2.3333333333,10
"90",4,4.5,4.6363636364,12
"90",3.2777777778,2.875,2.9090909091,12
"90",1.4444444444,2,1.6363636364,12
"90",3.1111111111,3.75,3,12
"90",2.6666666667,3.125,2.3636363636,11
"90",2,3.125,3.2727272727,11
"90",3.1666666667,2.2857142857,2.8,12
"90",2.3333333333,3.5,2.6363636364,12
"90",3.8888888889,3.125,2.2727272727,13
"90",3.2777777778,2.75,2.9090909091,12
"90",1.5555555556,3.125,1.4545454545,15
"90",3.6666666667,4,3.6666666667,10
"90",3.2222222222,3,2.25,8
"90",3.2777777778,3,3,10
"90",3.6111111111,3.5,3.2727272727,12
"90",2.8333333333,3,3.3333333333,11
"90",2.8888888889,2.75,2.9090909091,12
"90",3.1111111111,4.875,3.0909090909,8
"90",2.1764705882,1.625,2.9090909091,10
"90",3.1111111111,2.5,2.8333333333,14
"90",2.8235294118,2.125,2.4545454545,10
"90",3,3.125,2.8181818182,10
"90",2.3888888889,3,3.1666666667,11
"90",3.3888888889,1.5,1.0909090909,11
"90",4.1111111111,4,1.1818181818,11
"90",3.3333333333,3.125,3.1818181818,11
"90",2.2222222222,3.125,1.8181818182,12
"90",1.6111111111,2.375,2,13
"90",3.1666666667,4,2.3333333333,14
"90",2.1111111111,2,3.6666666667,12
"90",4,3.5,2.9090909091,8
"90",2.3888888889,2.875,2.2727272727,8
"90",4.3888888889,5,4.5454545455,10
"90",3.4444444444,3.375,3.4545454545,12
"90",2.1666666667,3.875,3.1818181818,12
"90",1.1666666667,2.125,2.3636363636,10
"90",2.5882352941,3.375,3.5454545455,8
"90",3.1666666667,3.375,2.7272727273,8
"90",2.2941176471,4.25,3.5454545455,10
"90",4.1111111111,3.25,4.8181818182,8
"90",2.2352941176,1.5,1.5454545455,9
"90",0.6666666667,3.375,3.1818181818,11
"90",2.2222222222,3.125,3.2727272727,12
"90",1.9444444444,1.5,1.8333333333,13
"90",2.5555555556,2.5,3.25,12
"90",2.5555555556,3,2.8181818182,11
"90",2.5555555556,1.5,1.8181818182,13
"90",2.4444444444,2.75,3.1818181818,13
"90",2.2777777778,2,1.5454545455,11
"90",1.5555555556,1.75,1.3636363636,12
"90",2.8888888889,3,2.6363636364,10
"90",2.7777777778,2.125,3.2727272727,10
"90",1.9411764706,3.5,3.8181818182,18
"90",2.6666666667,2,2.4545454545,18
"90",2.9444444444,2.5,2.7272727273,12
"90",3.6666666667,3.375,3.5454545455,11
"90",2.8888888889,3.6,3.8333333333,17
"90",2.3333333333,2.5,2.9090909091,11
"90",1.8333333333,4,3.5,11
"90",3.6666666667,3,2.6363636364,13
"90",1.8888888889,2.75,2.7272727273,8
"90",3.5,3.375,3.0909090909,14
"90",4.2222222222,4,3.8181818182,8
"90",2.5555555556,3.875,2.6363636364,11
"90",1.6666666667,4,3,12
"90",3.3333333333,2,3.5,10
"90",2.4444444444,3,3.6363636364,10
"90",2.6666666667,2.125,1.6363636364,14
"90",2.9444444444,3.25,3,12
"90",2.0555555556,3,3.1666666667,12
"90",2.2777777778,3.25,2.6,16
"90",2.0555555556,3.5,3.0909090909,12
"90",1.8333333333,3.75,2.4545454545,10
"90",1.3333333333,3.75,2.0909090909,8
"90",2.6111111111,4,2.8333333333,10
"90",2.6666666667,3,3.3333333333,10
"90",3.2222222222,3.625,2.8181818182,12
"90",3.4444444444,3.625,3.0909090909,10
"90",3.3888888889,3.5,2.1818181818,13
"90",3.0555555556,2,3,13
"90",2.3888888889,3,4.1666666667,12
"90",2.1111111111,2.375,1.7272727273,12
"90",2.1666666667,3.25,1.4545454545,12
"90",1.4444444444,3.5,3.1666666667,12
"90",2.5555555556,3.625,1.5454545455,12
"90",2.7777777778,2.875,2.1818181818,12
"90",1.6111111111,2.5,2.5454545455,12
"90",2.1666666667,3.2857142857,3.1818181818,14
"90",3.2777777778,3.75,3.6363636364,8
"90",2.7777777778,3.625,3.3636363636,8
"90",0.3333333333,1,1,20
"90",3.1666666667,3.125,2.5454545455,9
"90",4.1666666667,2.625,3.2727272727,10
"90",3.0555555556,2.875,2.6363636364,12
"90",3.7222222222,2.375,2.4545454545,11
"90",3.5555555556,4,2.6666666667,12
"90",3.9444444444,4,4,11
"90",3.6111111111,2.5,2.5454545455,11
"90",1.7222222222,2.25,1.3636363636,12
"90",1.9444444444,3.5,3.1666666667,11
"90",2.6666666667,3.625,3.8181818182,9
"90",2.6666666667,3,3.3333333333,12
"90",3.3333333333,3.6666666667,4,9
"90",2.3888888889,3.875,1.4545454545,12
"90",2.3333333333,3.5,3.5454545455,12
"90",1.4444444444,2.75,1.7272727273,12
"90",1.6111111111,2.875,2.7272727273,12
"90",4.3888888889,4,2.3333333333,12
"90",0.7222222222,2.25,1.9090909091,12
"90",1.7222222222,2.625,2.0909090909,14
"90",2.3333333333,1.875,2.0909090909,12
"90",2.6666666667,4,3.1818181818,10
"90",3.3888888889,3.5,3.0909090909,8
"90",2.7222222222,3.75,3.4545454545,10
"90",2.8823529412,3.5,3.1818181818,10
"90",4.3333333333,1,1.6363636364,14
"90",2.5,4,3,15
"90",3.5,4,4.6666666667,11
"90",2.8888888889,3,2.8333333333,10
"90",2.1666666667,3.375,2.3636363636,10
"90",2.6666666667,3.125,2.9090909091,13
"90",3,2.625,1.7272727273,15
"90",1.3888888889,1.375,1,14
"90",1.2222222222,3,2.1666666667,13
"90",2.5,3.625,3.4545454545,10
"90",2.2222222222,1.8571428571,1.5454545455,15
"90",2.8333333333,2,2.3333333333,14
"90",1.7222222222,2.75,3.2727272727,10
"91",3.5,2.5,2.7272727273,10
"91",3.7777777778,3.875,3.5454545455,10
"91",3.8888888889,4,3.5454545455,11
"91",1.7777777778,1,2.5,11
"91",2.9444444444,2.75,2.9090909091,8
"91",4.2222222222,4.125,3.6363636364,9
"91",4.1666666667,3.25,3.8181818182,9
"91",3.7777777778,3.5,3.1818181818,9
"91",1.5555555556,3.625,3,12
"91",2.6666666667,4,3.2727272727,8
"91",3.5,3.75,3.5,12
"91",3,3.375,2.8181818182,10
"91",2.1666666667,2,2.7272727273,8
"91",1.9444444444,3.375,4.0909090909,10
"91",4.6111111111,3.25,1.4545454545,11
"91",2.5555555556,3.875,3.9090909091,12
"91",3.6111111111,2.5,3.2727272727,11
"91",3.6666666667,2.25,2.5454545455,11
"91",3.5,4.5,3.5454545455,7
"91",4.2222222222,3.375,4,6
"91",3.6111111111,3,2.3333333333,12
"91",3.2222222222,4.125,3.7272727273,11
"91",3.5,3.8571428571,3,10
"91",3.0555555556,3,2.3333333333,8
"91",1.3333333333,3.5,1.5454545455,10
"91",2.0555555556,2.75,3.4545454545,15
"91",2.8888888889,2.875,3,12
"91",2.1666666667,3.75,3.2727272727,7
"91",3.8888888889,1,3.3333333333,11
"91",2.8888888889,2.5,3.4545454545,8
"91",2.5555555556,3.375,3.2727272727,10
"91",2.5,4,3.3333333333,12
"91",4.3888888889,2.625,4,10
"91",2.1111111111,2.625,2.2727272727,12
"91",2.6666666667,2.875,2.6363636364,10
"91",3.8333333333,3.75,2.1818181818,10
"91",2.5,2.75,3.1818181818,10
"91",4.0555555556,3.5,2.9090909091,9
"91",3.5555555556,3.5,3.6363636364,12
"91",2.7777777778,3,3.1666666667,12
"91",3.3888888889,3.25,3.6363636364,9
"91",3.5555555556,3.75,3.8181818182,10
"91",3.8888888889,3.5,3.6363636364,10
"91",3.2222222222,2.75,3.8181818182,10
"91",2.8888888889,3.25,2.8181818182,11
"91",3.0555555556,4.25,3.4545454545,8
"91",3,3.875,3.0909090909,8
"91",2.7222222222,4.75,4.3636363636,11
"91",2.6666666667,2.875,3.1818181818,11
"91",3.1666666667,3.5,3,12
"91",2.8888888889,3.125,3.2727272727,10
"91",1.3333333333,2.25,1.9090909091,12
"91",2.2222222222,3.125,3.0909090909,11
"91",3.2222222222,3,4.1818181818,10
"91",2.2777777778,2.875,3.0909090909,8
"91",1.6666666667,2,2.3636363636,13
"91",2.8333333333,3.5,3.4545454545,11
"91",2.6666666667,3.625,3.1818181818,12
"91",4.0555555556,3.25,3.6363636364,9
"91",3.4444444444,2,2.8333333333,12
"91",4.1666666667,3,3.5,10
"91",2.7777777778,3.375,3.2727272727,8
"91",1.9444444444,2.75,1.9090909091,12
"91",4.0555555556,3.5,3.6363636364,8
"91",3.6666666667,4.5714285714,4.3636363636,10
"91",2.0555555556,3.875,3.2727272727,12
"91",4.1666666667,2.875,4,7
"91",1.5,2.375,2.8181818182,13
"91",2.9444444444,3.125,3.6363636364,10
"91",3.1111111111,2,2.7272727273,11
"91",2.0555555556,1,1.6666666667,14
"91",3.7777777778,2.5,3.6666666667,11
